노드ID,노드순번,노드유형,노드명,노드설명,좌표X,좌표Y,맵핑좌표X,맵핑좌표Y,지역ID,정류장번호,사용여부,표준코드여부(1:표준/0:비표준)
1120014400,2,101.0,남가좌동사거리,,126.921105,37.57758,126.921105,37.57758,112.0,,1,1
1120002500,2,101.0,가좌삼거리,,126.912845,37.570217,126.912845,37.570217,112.0,,1,1
1120000700,2,101.0,문화빌딩,,126.916453,37.568434,126.916453,37.568434,112.0,,1,1
1120015300,2,101.0,봉산빌딩,,126.936152,37.580299,126.936152,37.580299,112.0,,1,1
1120014500,2,101.0,연희맨션,,126.931446,37.577608,126.931446,37.577608,112.0,,1,1
1120001200,2,108.0,홍은IC2,,126.9537355,37.59629102,126.949017,37.594925,,,1,1
1120004500,2,101.0,귀금속사거리,,126.936866,37.557191,126.936866,37.557191,112.0,,1,1
1120005100,2,101.0,신촌기차역,,126.942726,37.559093,126.942726,37.559093,112.0,,1,1
1120003600,2,101.0,한빛은행앞사거리,,126.909663,37.577828,126.909663,37.577828,112.0,,1,1
1120009000,2,101.0,봉원사입구,,126.946965,37.566642,126.946965,37.566642,112.0,,1,1
1120000800,2,108.0,내부순환로-홍제천변길램프(1),,126.9236497,37.57334965,126.923312,37.572988,,,1,1
1120002900,2,101.0,피노키오어린이집,,126.917762034,37.5749348875,126.917871,37.575125,,,1,1
1120000500,2,101.0,충정로역,,126.96191,37.559111,126.96191,37.559111,112.0,,1,1
1120008400,2,101.0,임광아파트,,126.928033,37.565534,126.928033,37.565534,112.0,,1,1
1190014800,2,101.0,명수대상가,,126.961693,37.507415,126.961693,37.507415,119.0,,1,1
1190020500,2,101.0,노량진전화국,,126.936742,37.513349,126.936742,37.513349,119.0,,1,1
1190017700,2,104.0,상도터널(북측),,126.953206,37.510837,126.953206,37.510837,119.0,,1,1
1190021500,2,108.0,노들길-용호로램프(1),,126.9301873,37.51460474,126.927558,37.514538,,,1,1
1190006600,2,101.0,동일빌딩,,126.919403,37.49763,126.919403,37.49763,119.0,,1,1
1190013800,2,101.0,장승빌딩,,126.939437,37.505312,126.939437,37.505312,119.0,,1,1
1190011800,2,101.0,상도지구대,,126.939248,37.50413,126.939248,37.50413,119.0,,1,1
1190011200,2,101.0,교보증권,,126.937588,37.503992,126.937588,37.503992,119.0,,1,1
1190019600,2,101.0,대방빌딩,,126.926612,37.512749,126.926612,37.512749,119.0,,1,1
1190015000,2,101.0,중앙대학교병원,,126.960151,37.507491,126.960151,37.507491,119.0,,1,1
1190020200,2,101.0,솔표빌딩,,126.929269,37.513249,126.929269,37.513249,119.0,,1,1
1190011100,2,101.0,나들목,,126.949238,37.503958,126.949238,37.503958,119.0,,1,1
1120008200,2,101.0,서대문아트홀_일반국도6호선_진,,126.966269,37.565464,126.966269,37.565464,112.0,,1,1
1120008100,2,101.0,서대문아트홀_일반국도6호선_진,,126.966367,37.565391,126.966367,37.565391,112.0,,1,1
1120015900,2,101.0,동신병원_연희로_진입_2,,126.936074,37.581454,126.936074,37.581454,112.0,,1,1
1120016000,2,101.0,동신병원_모래내길_진출_2,,126.935839,37.581555,126.935839,37.581555,112.0,,1,1
1120005300,2,101.0,충정로역_일반국도6호선_진입,,126.962631,37.559779,126.962631,37.559779,112.0,,1,1
1120005200,2,101.0,충정로역_서소문로_진출,,126.963087,37.559298,126.963087,37.559298,112.0,,1,1
1120005000,2,101.0,신촌기차역_신촌역길_진출,,126.942177,37.559054,126.942177,37.559054,112.0,,1,1
1120004600,2,101.0,신촌기차역_신촌역길_진입,,126.942699,37.558626,126.942699,37.558626,112.0,,1,1
1120005700,2,101.0,세브란스병원입구_일반국도48호,,126.940033,37.560086,126.940033,37.560086,112.0,,1,1
1120005400,2,101.0,세브란스병원입구_신촌역길_진입,,126.9403,37.559949,126.9403,37.559949,112.0,,1,1
1120019600,2,101.0,홍은사거리_연희로_진입,,126.940975,37.591246,126.940975,37.591246,112.0,,1,1
1120019800,2,101.0,홍은사거리_홍은중앙길_진출,,126.941993,37.59175,126.941993,37.59175,112.0,,1,1
1120019700,2,101.0,홍은사거리_홍은중앙길_진입,,126.94203,37.591636,126.94203,37.591636,112.0,,1,1
1120002000,2,101.0,한국경제신문사,,126.967434,37.561482,126.967434,37.561482,112.0,,1,1
1120000200,2,101.0,이대역,,126.945846,37.556751,126.945846,37.556751,112.0,,1,1
1120007100,2,101.0,연희IC_연희로_진입_2,,126.9285749,37.56388089,126.928799,37.564187,,,1,1
1120007000,2,101.0,연희IC_연희로_진출_1,,126.928692,37.56382605,126.928905,37.56411,,,1,1
1120006800,2,101.0,연희IC_일반국도48호선_진입,,126.930181,37.563529,126.930181,37.563529,112.0,,1,1
1120006900,2,101.0,연희IC_일반국도48호선_진출,,126.930263,37.563616,126.930263,37.563616,112.0,,1,1
1120007900,2,101.0,연희IC_연희로_진입_1,,126.929626,37.565077,126.929626,37.565077,112.0,,1,1
1120008000,2,101.0,연희IC_연희로_진출_2,,126.929505,37.565166,126.929505,37.565166,112.0,,1,1
1120021600,2,105.0,서대문구-종로구경계(1),,126.959081811,37.5954888762,126.959059,37.595836,,,1,1
1120000600,2,103.0,사천교,,126.917966,37.567651,126.917966,37.567651,112.0,,1,1
1120007200,2,101.0,금화장1길-일반국도6호선진입로,,126.965315,37.564197,126.965315,37.564197,112.0,,1,1
1190014000,2,101.0,장승배기_장승배기길_진입,,126.939564,37.505584,126.939564,37.505584,119.0,,1,1
1190013600,2,101.0,장승배기_상도동길_진출_1,,126.940091,37.505119,126.940091,37.505119,119.0,,1,1
1190012800,2,101.0,장승배기_상도동길_진출_2,,126.938628,37.504562,126.938628,37.504562,119.0,,1,1
1190012500,2,101.0,장승배기_양녕로_진입,,126.939127,37.504351,126.939127,37.504351,119.0,,1,1
1190019100,2,101.0,대방역_노량진로_진입,,126.925962,37.512596,126.925962,37.512596,119.0,,1,1
1190003500,2,101.0,이수역_사당로_진입_2,,126.981529,37.485286,126.981529,37.485286,119.0,,1,1
1190003400,2,101.0,이수역_사당로_진출_2,,126.981414,37.485105,126.981414,37.485105,119.0,,1,1
1190008100,2,101.0,이수교차로_동작대로_진입,,126.98466,37.500051,126.98466,37.500051,119.0,,1,1
1190015800,2,101.0,흑석2동신한은행_흑석로_진입,,126.961130673,37.5080492234,126.961181,37.508135,,,1,1
1190015100,2,101.0,흑석2동신한은행_서달로_진출,,126.961514,37.507559,126.961514,37.507559,119.0,,1,1
1190012600,2,108.0,올림픽대로-현충로램프(7),,126.97517,37.504515,126.97517,37.504515,119.0,,1,1
1190022400,2,105.0,동작구-용산구경계,,126.957417,37.515542,126.957417,37.515542,119.0,,1,1
1190008200,2,101.0,이수교차로_동작대로_진출_1,,126.984109,37.500197,126.984109,37.500197,119.0,,1,1
1190021200,2,108.0,노들길-한강로램프(1),,126.956149,37.514017,126.956149,37.514017,119.0,,1,1
1190021600,2,108.0,노들길-한강로램프(2),,126.953041,37.514635,126.953041,37.514635,119.0,,1,1
1190020400,2,101.0,한강대교남단사거리_현충로_진입,,126.956355,37.513255,126.956355,37.513255,119.0,,1,1
1190003200,2,101.0,대성문구인쇄,,126.979166,37.484406,126.979166,37.484406,119.0,,1,1
1140023000,2,101.0,서울지방경찰청4기동단,,126.825813,37.523793,126.825813,37.523793,114.0,,1,1
1240001000,2,108.0,상일IC 서측(천호대로),,127.1748444,37.5474642,127.176339,37.547986,,,1,1
1240001100,2,108.0,상일IC 동측(43번국도 하남방향),,127.1826,37.549335,127.1826,37.549335,124.0,,1,1
1000026000,2,101.0,베드루신경정신과의원,,127.004407,37.587835,127.004407,37.587835,100.0,,1,1
1000030100,2,105.0,종로구-성북구경계(7),,126.985113,37.61165,126.985113,37.61165,100.0,,1,1
1000029400,2,105.0,종로구-성북구경계(6),,126.985719,37.609066,126.985719,37.609066,100.0,,1,1
1000023500,2,105.0,종로구-성북구경계(1),,127.015539855,37.5818404885,127.015609,37.581793,,,1,1
1000029600,2,105.0,종로구-은평구경계(1),,126.951238,37.609472,126.951238,37.609472,100.0,,1,1
1000001300,2,101.0,신설동역,,127.023228,37.575554,127.023228,37.575554,100.0,,1,1
1000022200,2,101.0,남전빌라,,126.968787,37.579408,126.968787,37.579408,100.0,,1,1
1000026100,2,101.0,경기상고,,126.968656,37.588754,126.968656,37.588754,100.0,,1,1
1000023100,2,101.0,퍼스트빌,,126.968449,37.581407,126.968449,37.581407,100.0,,1,1
1000027700,2,101.0,상명초등학교,,126.956712,37.600874,126.956712,37.600874,100.0,,1,1
1000005600,2,103.0,혜화동,,127.001186,37.585536,127.001186,37.585536,100.0,,1,1
1000008100,2,101.0,첨성대(음식점),,126.972019,37.570117,126.972019,37.570117,100.0,,1,1
1000022800,2,101.0,송림빌딩,,126.968597,37.580534,126.968597,37.580534,100.0,,1,1
1000012300,2,101.0,코리아빌딩,,127.006636,37.571809,127.006636,37.571809,100.0,,1,1
1000006800,2,101.0,세운교(북단),,126.995268,37.568733,126.995268,37.568733,100.0,,1,1
1000001400,2,104.0,홍지문터널(북측),,126.9720038,37.60590108,126.972305,37.606062,,,1,1
1120010700,2,104.0,모래내지하차도(북측),,126.9173779,37.56917172,126.917845,37.569479,,,1,1
1120006100,2,101.0,연대내길-일반국도48호선진입로2,,126.941945,37.56176,126.941945,37.56176,112.0,,1,1
1120016500,2,101.0,동신병원_연희로_진입_1,,126.936231,37.582256,126.936231,37.582256,112.0,,1,1
1120016400,2,101.0,동신병원_모래내길_진출_1,,126.936561,37.582149,126.936561,37.582149,112.0,,1,1
1120019200,2,101.0,홍은사거리_연희로_진출,,126.940647,37.590865,126.940647,37.590865,112.0,,1,1
1130046400,2,105.0,마포구-은평구경계(1),,126.901805,37.576506,126.901805,37.576506,113.0,,1,1
1130028300,2,101.0,신촌현대백화점,,126.935182,37.555705,126.935182,37.555705,113.0,,1,1
1130028200,2,101.0,신촌로터리_일반국도6호선_진입_,,126.9362,37.555432,126.9362,37.555432,113.0,,1,1
1130028100,2,101.0,신촌로터리_일반국도6호선_진출_,,126.937562,37.555386,126.937562,37.555386,113.0,,1,1
1130003300,2,105.0,마포구-고양시덕양구,,126.863066559,37.576361127,0.0,0.0,,,1,1
1130051500,2,103.0,차선수변경2,,126.878675,37.585258,126.878675,37.585258,113.0,,1,1
1130049800,2,101.0,MBC 글로벌 미디어 센터,,126.890212,37.582137,126.890212,37.582137,113.0,,1,1
1130050000,2,101.0,우리은행어린이집,,126.886224803,37.58279433,0.0,0.0,,,1,1
1130033600,2,108.0,강변북로-증산로램프(2),,126.888625,37.560833,126.888625,37.560833,113.0,,1,1
1130048700,2,101.0,YTN미디어센터,,126.8929843,37.5806130823,0.0,0.0,,,1,1
1130012200,2,108.0,강변북로-일반국도6호선램프(5),,126.917702,37.542813,126.917702,37.542813,113.0,,1,1
1130047400,2,101.0,상암동주민센터,,126.893132,37.577942,126.893132,37.577942,113.0,,1,1
1130040900,2,108.0,강변북로램프(13),,126.875362,37.568749,126.875362,37.568749,113.0,,1,1
1130039600,0,108.0,강변북로램프(11),,126.877295,37.567991,126.877295,37.567991,,,1,1
1130036200,0,108.0,강변북로램프(10),,126.884408,37.563876,126.884408,37.563876,,,1,1
1130035600,2,108.0,강변북로램프(9),,126.885437,37.563024,126.885437,37.563024,113.0,,1,1
1130047100,2,101.0,DMC이안상암1단지,,126.889913552,37.5775778196,0.0,0.0,,,1,1
1130013500,2,108.0,강변북로-와우산길램프(3),,126.92241,37.54411,126.92241,37.54411,113.0,,1,1
1130047000,2,101.0,상암월드교회,,126.897727353,37.5774371857,0.0,0.0,,,1,1
1130046600,2,101.0,중소기업글로벌지원센,,126.898658122,37.5767930254,0.0,0.0,,,1,1
1130046000,2,101.0,수색역서측,,126.899479656,37.5762244482,0.0,0.0,,,1,1
1130045900,2,101.0,상암빌라,,126.897937,37.576099,126.897937,37.576099,113.0,,1,1
1130045500,2,101.0,수색승무관리소,,126.900249323,37.5757052229,0.0,0.0,,,1,1
1130045400,2,101.0,쏘커피상암점,,126.898716144,37.5755178189,0.0,0.0,,,1,1
1130044800,2,101.0,DMC단지(I4),,126.898137,37.574991,126.898137,37.574991,113.0,,1,1
1130044500,2,101.0,디지털미디어시티역2번출구,,126.899656701,37.5749077516,0.0,0.0,,,1,1
1130026500,2,108.0,강변북로-망원동길램프(2),,126.89723,37.554558,126.89723,37.554558,113.0,,1,1
1130016600,2,108.0,강변북로-일반국도6호선램프(4),,126.9106611,37.54542994,126.910362,37.545374,,,1,1
1130020900,2,108.0,강변북로-희우정길램프(1),,126.909142,37.548535,126.909142,37.548535,113.0,,1,1
1000015000,2,101.0,조향빌딩,,127.005947,37.573543,127.005947,37.573543,100.0,,1,1
1000008800,2,101.0,광화문우체국,,126.97853,37.570186,126.97853,37.570186,100.0,,1,1
1000008200,2,101.0,구세군회관,,126.972537,37.570122,126.972537,37.570122,100.0,,1,1
1000024200,2,101.0,상겔러리,,126.979277,37.583497,126.979277,37.583497,100.0,,1,1
1000008300,2,101.0,고려빌딩,,126.974995,37.570138,126.974995,37.570138,100.0,,1,1
1000005700,2,101.0,아트빌,,126.972831,37.586385,126.972831,37.586385,100.0,,1,1
1000011700,2,101.0,동대문로터리,,127.009001,37.571301,127.009001,37.571301,100.0,,1,1
1000024000,2,101.0,성균관대입구,,126.998738,37.582997,126.998738,37.582997,100.0,,1,1
1000011200,2,101.0,종로5가,,127.00193,37.570989,127.00193,37.570989,100.0,,1,1
1000020700,2,101.0,이화사거리,,127.002168,37.576178,127.002168,37.576178,100.0,,1,1
1000014100,2,101.0,동묘앞역,,127.015595,37.57301,127.015595,37.57301,100.0,,1,1
1000005200,2,101.0,영빈관앞,,126.973659,37.58358,126.973659,37.58358,100.0,,1,1
1000021200,2,101.0,안국역,,126.986182,37.576834,126.986182,37.576834,100.0,,1,1
1000017900,2,101.0,안국동사거리,,126.983022,37.575477,126.983022,37.575477,100.0,,1,1
1000001600,2,101.0,센츄랄관광호텔,,126.992333,37.568488,126.992333,37.568488,100.0,,1,1
1000021400,2,101.0,창덕궁,,126.990097,37.577352,126.990097,37.577352,100.0,,1,1
1000008600,2,101.0,종로구청입구,,126.979302,37.57017,126.979302,37.57017,100.0,,1,1
1000011000,2,101.0,종로4가,,126.997766,37.570726,126.997766,37.570726,100.0,,1,1
1000008500,2,101.0,종로2가,,126.987682,37.570162,126.987682,37.570162,100.0,,1,1
1000008700,2,101.0,종로1가,,126.982931,37.57018,126.982931,37.57018,100.0,,1,1
1000012400,2,101.0,조계사앞,,126.983007,37.571991,126.983007,37.571991,100.0,,1,1
1000019300,2,101.0,정부중앙청사앞교차로,정부중앙청사앞교차로,126.974331332,37.5757580324,0.0,0.0,,,1,1
1000019600,2,101.0,원남동사거리,,126.997316,37.575834,126.997316,37.575834,100.0,,1,1
1000009000,2,101.0,세종대로사거리,세종대로사거리,126.977029029,37.570175827,0.0,0.0,,,1,1
1000019800,2,101.0,경복궁역사거리,경복궁역사거리,126.972635996,37.5759030685,0.0,0.0,,,1,1
1000019700,2,101.0,경복궁,,126.979403,37.575889,126.979403,37.575889,100.0,,1,1
1000023000,2,101.0,금산갤러리,,126.980166,37.581005,126.980166,37.581005,100.0,,1,1
1000009800,2,101.0,종로3가,,126.992155,37.570402,126.992155,37.570402,100.0,,1,1
1000004800,2,104.0,동망봉터널(남측),,127.0152386,37.58019022,127.015239,37.580464,,,1,1
1000002700,2,101.0,허리우드극장,,126.987742,37.572577,126.987742,37.572577,100.0,,1,1
1000006000,2,101.0,자하문,,126.965875,37.592466,126.965875,37.592466,100.0,,1,1
1000003400,2,101.0,일반국도48호선-내자동길진출로,,126.968689,37.575411,126.968689,37.575411,100.0,,1,1
1000006500,2,101.0,진흥로-비봉길진출로,,126.95722,37.60819,126.95722,37.60819,100.0,,1,1
1000005500,2,101.0,청운초등교앞,,126.970126,37.58502,126.970126,37.58502,100.0,,1,1
1000028200,2,101.0,신영삼거리,,126.961796,37.60352,126.961796,37.60352,100.0,,1,1
1000006300,2,101.0,세검정,,126.957873,37.599942,126.957873,37.599942,100.0,,1,1
1000006100,2,101.0,자하문터널(북측),,126.964077652,37.5928363315,126.964076,37.592887,,,1,1
1000024400,2,101.0,청운동사무소,,126.970345,37.583795,126.970345,37.583795,100.0,,1,1
1000016600,2,101.0,사직삼거리,,126.967737,37.574779,126.967737,37.574779,100.0,,1,1
1000014000,2,101.0,이대병원후문,,127.007449,37.573008,127.007449,37.573008,100.0,,1,1
1130024800,2,101.0,신한은행,,126.962074,37.551248,126.962074,37.551248,113.0,,1,1
1130032400,2,101.0,신부파스카아파트 401동,,126.90035,37.558908,126.90035,37.558908,113.0,,1,1
1130032800,2,101.0,망원초교,,126.902737,37.559974,126.902737,37.559974,113.0,,1,1
1130033800,2,101.0,털보카센타,,126.9048,37.560924,126.9048,37.560924,113.0,,1,1
1130049200,2,101.0,디지털매직스페이스,,126.889381216,37.5813240909,0.0,0.0,,,1,1
1130016000,2,101.0,상수동사거리,,126.922971,37.545093,126.922971,37.545093,113.0,,1,1
1130016500,2,101.0,유니골프클럽,,126.919096,37.545332,126.919096,37.545332,113.0,,1,1
1130015600,2,101.0,신수동사거리,,126.934247903,37.5450872872,126.934255,37.545003,,,1,1
1130003100,2,104.0,가양대교북측,,126.865329216,37.5751475242,0.0,0.0,,,1,1
1130024200,2,101.0,양화진공원,,126.908088,37.550328,126.908088,37.550328,113.0,,1,1
1130016700,2,101.0,정촌빌딩,,126.917242,37.545441,126.917242,37.545441,113.0,,1,1
1130017600,2,101.0,금산빌딩,,126.922926,37.546366,126.922926,37.546366,113.0,,1,1
1130031500,2,101.0,구립망원2동2노인정,,126.898446,37.557933,126.898446,37.557933,113.0,,1,1
1130011600,2,101.0,염리초교,,126.946691,37.542434,126.946691,37.542434,113.0,,1,1
1130010400,2,101.0,(주)빙그레,,126.944891,37.541,126.944891,37.541,113.0,,1,1
1130010700,2,101.0,성지빌딩앞,,126.945528,37.541455,126.945528,37.541455,113.0,,1,1
1130020600,2,106.0,양화대교북측,,126.911126998,37.5485526163,0.0,0.0,,,1,1
1130000800,2,104.0,양화대교(북단),,126.908234,37.546742,126.908234,37.546742,113.0,,1,1
1130020800,2,101.0,일반국도6호선-포은길진입로,,126.910047,37.548476,126.910047,37.548476,113.0,,1,1
1130018200,2,106.0,양화대교북측,,126.910241608,37.5466718112,0.0,0.0,,,1,1
1130005000,2,101.0,홍익초교,,126.923049,37.55073,126.923049,37.55073,113.0,,1,1
1130010000,2,108.0,강변북로-일반국도46호선램프(10,,126.938709,37.540136,126.938709,37.540136,113.0,,1,1
1130023400,2,101.0,서강대학교,,126.938471,37.54991,126.938471,37.54991,113.0,,1,1
1130051100,2,101.0,상암월드컵7단지,,126.887031,37.583622,126.887031,37.583622,113.0,,1,1
1130034000,2,108.0,강변북로-내부순환로램프(6),,126.889096,37.561164,126.889096,37.561164,113.0,,1,1
1130034900,2,101.0,한강공원난지지구,,126.88789549,37.5619268768,0.0,0.0,,,1,1
1130035400,2,108.0,강변북로-증산로램프(8),,126.888975,37.562909,126.888975,37.562909,113.0,,1,1
1130002000,2,108.0,강변북로-증산로램프(1),,126.888207,37.561826,126.888207,37.561826,113.0,,1,1
1130044900,2,108.0,강변북로-구룡로램프(6),,126.866371,37.574999,126.866371,37.574999,113.0,,1,1
1130042800,2,106.0,가양대교,,126.869789343,37.5724082689,0.0,0.0,,,1,1
1000009100,2,101.0,종각지하쇼핑센터,,126.985761,37.570207,126.985761,37.570207,100.0,,1,1
1000028100,2,101.0,신영삼거리_세검정길_진입,,126.96154,37.603149,126.96154,37.603149,100.0,,1,1
1000028800,2,101.0,명성화물,,126.958879,37.606967,126.958879,37.606967,100.0,,1,1
1000030500,2,101.0,이북5도청,,126.955845,37.613305,126.955845,37.613305,100.0,,1,1
1000025700,2,101.0,경복고등학교,,126.970012,37.585887,126.970012,37.585887,100.0,,1,1
1000027400,2,101.0,송암교앞거리,,126.957596,37.599645,126.957596,37.599645,100.0,,1,1
1000030200,2,101.0,구기동3차현대빌라,,126.956385,37.611666,126.956385,37.611666,100.0,,1,1
1000029800,2,101.0,하비에르 국제학교,,126.956478,37.610822,126.956478,37.610822,100.0,,1,1
1000007200,2,101.0,종로1가_남대문로_진입,,126.982766,37.569626,126.982766,37.569626,100.0,,1,1
1000010000,2,101.0,종묘공원,,126.9938,37.570457,126.9938,37.570457,100.0,,1,1
1000016300,2,101.0,사직주유소,,126.967201,37.574376,126.967201,37.574376,100.0,,1,1
1000014300,2,101.0,대광빌딩,,127.007275,37.573199,127.007275,37.573199,100.0,,1,1
1000020800,2,101.0,파크맨션아파트,,126.969083,37.576239,126.969083,37.576239,100.0,,1,1
1000014700,2,101.0,아람보습학원,,127.017497,37.5735,127.017497,37.5735,100.0,,1,1
1000015600,2,101.0,율곡로-충효길진출로,,127.00633,37.574106,127.00633,37.574106,100.0,,1,1
1000028700,2,104.0,정릉터널(남측),,126.973814,37.606847,126.973814,37.606847,100.0,,1,1
1000028600,2,101.0,경일약국,,126.965206782,37.6048758325,0.0,0.0,,,1,1
1000024500,2,101.0,신교소방파출소,,126.970274,37.584269,126.970274,37.584269,100.0,,1,1
1000013700,2,101.0,미국대사관,미국대사관,126.977235486,37.5727317921,0.0,0.0,,,1,1
1000006600,2,101.0,수표교(북단),,126.989557,37.56825,126.989557,37.56825,100.0,,1,1
1000015700,2,104.0,사직터널(북측),,126.9651932,37.57364357,126.966303,37.574168,,,1,1
1000030000,2,104.0,북악터널(서측),,126.979471,37.611526,126.979471,37.611526,100.0,,1,1
1000010100,2,101.0,세운상가,,126.995085,37.570508,126.995085,37.570508,100.0,,1,1
1000019200,2,101.0,한국일보문화센타,,126.981264,37.575741,126.981264,37.575741,100.0,,1,1
1000008900,2,101.0,SK빌딩,,126.980995,37.57019,126.980995,37.57019,100.0,,1,1
1000021500,2,101.0,현대주택문화센터,,126.989228,37.577368,126.989228,37.577368,100.0,,1,1
1000026300,2,104.0,자하문터널(남측),,126.966817,37.589516,126.966817,37.589516,100.0,,1,1
1000022100,2,101.0,합동청사,,126.973861,37.579352,126.973861,37.579352,100.0,,1,1
1000023200,2,101.0,효자동사무소앞,,126.970892,37.581501,126.970892,37.581501,100.0,,1,1
1010035600,2,101.0,신라호텔출구_가상,,127.007581714,37.5583594294,127.007581714,37.5583594294,,,1,1
1130043800,2,106.0,가양대교북측,,126.864006546,37.5735408104,0.0,0.0,,,1,1
1130045000,2,106.0,가양검문소,,126.865527072,37.5748441742,0.0,0.0,,,1,1
1130045200,2,108.0,강변북로-구룡로램프(11),,126.8641076,37.57591874,126.865004,37.575386,,,1,1
1130009000,2,108.0,강변북로-일반국도46호선램프(11,,126.9395459,37.53908147,126.940342,37.538083,,,1,1
1130006300,2,101.0,로얄빌딩,,126.921145,37.56315,126.921145,37.56315,113.0,,1,1
1130025700,2,106.0,망원안내센터,,126.90076549,37.5519545471,0.0,0.0,,,1,1
1130028800,2,101.0,망원동휴먼빌,,126.898959,37.556036,126.898959,37.556036,113.0,,1,1
1130006900,2,101.0,유원아파트,,126.915921,37.567819,126.915921,37.567819,113.0,,1,1
1130008000,2,101.0,성암삼거리,,126.894711235,37.5794846741,0.0,0.0,,,1,1
1130015000,2,101.0,성은빌딩,,126.954873,37.544675,126.954873,37.544675,113.0,,1,1
1130010900,2,101.0,삼성래미안1차앞,,126.954959,37.542142,126.954959,37.542142,113.0,,1,1
1130027900,2,108.0,강변북로-내부순환로램프(2),,126.8972467,37.55496767,126.89668,37.555374,,,1,1
1130028000,2,106.0,성산대교북측,,126.896368876,37.5552314843,0.0,0.0,,,1,1
1130028500,2,108.0,강변북로-일반국도1호선램프(3),,126.896224,37.555773,126.896224,37.555773,113.0,,1,1
1130045800,2,101.0,월드컵파크4단지앞교차로,,126.888369568,37.5760208847,0.0,0.0,,,1,1
1130037800,2,101.0,마포농수산물시장,,126.899213,37.56623,126.899213,37.56623,113.0,,1,1
1130037200,2,101.0,중동초등학교사거리,,126.911188,37.565829,126.911188,37.565829,113.0,,1,1
1130003200,2,101.0,중동교,,126.900614,37.575476,126.900614,37.575476,113.0,,1,1
1130050600,2,101.0,상암월드컵7단지앞,,126.882047,37.583293,126.882047,37.583293,113.0,,1,1
1130049400,2,101.0,월드컵파크6단지앞교차로,,126.884939417,37.5815501569,0.0,0.0,,,1,1
1130042900,2,101.0,난지천공원3거리,,126.888165,37.573121,126.888165,37.573121,113.0,,1,1
1130044600,2,101.0,상암월드컵2단지,,126.890095,37.574925,126.890095,37.574925,113.0,,1,1
1130046800,2,101.0,상암초교4거리,,126.892392,37.577167,126.892392,37.577167,113.0,,1,1
1130007300,2,101.0,상암월드컵아파트,,126.886479,37.574148,126.886479,37.574148,113.0,,1,1
1130047500,2,101.0,디지털미디어시티앞교차로,,126.890549161,37.5782186739,0.0,0.0,,,1,1
1130037000,2,101.0,제일성모메디칼센터,,126.911695,37.56526,126.911695,37.56526,113.0,,1,1
1130036100,2,101.0,이안2,,126.903241,37.563679,126.903241,37.563679,113.0,,1,1
1130005300,2,101.0,홍익대,,126.92422,37.552838,126.92422,37.552838,113.0,,1,1
1130027400,2,101.0,홍대입구역앞교차로,,126.921554242,37.5552148065,0.0,0.0,,,1,1
1130021600,2,101.0,합정역교차로,,126.913415969,37.5492293169,0.0,0.0,,,1,1
1130019200,2,101.0,창전사거리,,126.932586,37.547451,126.932586,37.547451,113.0,,1,1
1130007100,2,101.0,종암교(동측),,126.900411,37.572281,126.900411,37.572281,113.0,,1,1
1130039500,2,101.0,월드컵경기장,,126.893637,37.567695,126.893637,37.567695,113.0,,1,1
1130006000,2,101.0,성서초교입구,,126.91259,37.558873,126.91259,37.558873,113.0,,1,1
1130026000,2,101.0,성산초등교앞),,126.911703,37.554232,126.911703,37.554232,113.0,,1,1
1130001700,2,104.0,성산대교(북단),,126.89431,37.557367,126.89431,37.557367,113.0,,1,1
1130030200,2,108.0,강변북로-일반국도1호선램프(4),,126.895912,37.55716,126.895912,37.55716,113.0,,1,1
1130032600,2,108.0,강변북로-일반국도1호선램프(7),,126.894436,37.559467,126.894436,37.559467,113.0,,1,1
1130031100,2,108.0,강변북로-일반국도1호선램프(10),,126.893849,37.557419,126.893849,37.557419,113.0,,1,1
1130030400,2,108.0,강변북로-일반국도1호선램프(11),,126.894768,37.557205,126.894768,37.557205,113.0,,1,1
1130031800,2,108.0,강변북로-일반국도1호선램프(14),,126.893898,37.558018,126.893898,37.558018,113.0,,1,1
1130025600,2,101.0,서교동사거리,,126.91820875,37.5527275255,0.0,0.0,,,1,1
1130000500,2,104.0,서강대교(북단),,126.92918,37.543284,126.92918,37.543284,113.0,,1,1
1130043200,2,101.0,상암사거리,,126.898862,37.573417,126.898862,37.573417,113.0,,1,1
1130004600,2,101.0,상수역,,126.922961,37.547747,126.922961,37.547747,113.0,,1,1
1130031900,2,101.0,망원우체국,,126.908316,37.558044,126.908316,37.558044,113.0,,1,1
1130004200,2,101.0,마포세무서앞,,126.940672,37.546608,126.940672,37.546608,113.0,,1,1
1130008800,2,108.0,강변북로-일반국도46호선램프(14,,126.942868,37.537443,126.942868,37.537443,113.0,,1,1
1130035500,2,101.0,마포구청역,,126.903836,37.56299,126.903836,37.56299,113.0,,1,1
1130011400,2,101.0,독막길-일반국도46호선진입로,,126.949416,37.542292,126.949416,37.542292,113.0,,1,1
1130001800,2,101.0,동교동삼거리,,126.926992,37.558654,126.926992,37.558654,113.0,,1,1
1130020200,2,101.0,대흥역,,126.941984,37.547872,126.941984,37.547872,113.0,,1,1
1130002800,2,108.0,강변북로-난지로램프(2),,126.879179,37.567957,126.879179,37.567957,113.0,,1,1
1130001900,2,101.0,난지도쓰레기종합처리소,,126.898952,37.561427,126.898952,37.561427,113.0,,1,1
